0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.05724695724348334,0.076688572660947,-0.027322851325270767,0.006027832039354286,-0.0695409162896202,0.0296484358581664,-0.017460036069252338,-0.039606566625524926,0.00768179984984024,-0.005166926418517689,11.055755955286964,2.222973591399962,-0.43164843923899504,-0.02245736858715221,-1.5581790783163016,0.6857437310289697,-0.7744057503680157,-1.0043167894577036,-0.32159742567389865,1.5240680972859177
0.003176725768496538,0.010751601519697623,-0.025701751840135303,-0.0015362619918572672,0.011598920862631533,-0.01732309845498466,-0.006726505696503177,-0.03700183388740297,-0.060605766131723644,0.05095379887187601,5.251666328994561,-0.9366973356312199,0.23153729821730804,1.479386497317571,5.460227623098204,1.378511847436549,0.06252976662991924,-0.6463656886802219,2.6289089493458415,-0.15897990801932918
-0.33486219928095207,-0.1299655959099135,-0.02011489647801527,-0.010520112699898632,0.0014588920510526322,-0.010285159320463092,-0.010125934075549431,-0.009758219919808615,-0.03220422507670549,0.019833254588210447,5.546387736657195,1.236540939697937,-0.4669929562095326,-0.8558416089106092,-0.3509328481329365,-0.13056683512648623,0.19221551051951224,-0.37243976265642437,2.622384441265096,-1.1635008402756217
-0.21097014236913572,-0.023802489876761444,-0.018602331325328045,-0.0016092740586746818,-0.03253400737495233,0.009364368262962143,-0.0028789108744442073,0.020222617795802086,0.01772823995277283,-0.001687487299914248,-6.530891105531321,0.6839952761097429,-0.06380251215496556,-0.32217113601809855,-0.009181922472300996,0.26363191035995276,-0.10786213518725041,-0.27818591137778564,-0.0204902798694292,0.2432002412145952
-0.37290973330187127,-0.1003847905107194,-0.020551936303823428,-0.007168137577588707,-0.007735525906564128,-0.005975513973816315,-0.007607383702731752,0.014570458416312352,-0.005678654449387064,0.001797898090420064,-4.593098972141069,2.2359952063487007,-3.657401943616354,4.388874130214693,1.4127961487474363,-0.16438150950978464,-0.11523027761964746,0.05749442111311742,-0.09256670003113637,-0.17584262367978745
-0.16716382079563186,0.039763483980821135,-0.04067488132346471,-0.0479962936321749,0.08444009301931582,-0.05613938375227406,-0.00801075801411132,-0.005839547550755318,0.026048679714201252,-0.029381658947003994,-1.80652537030771,1.8058386715019983,-2.1510755450147294,-1.0526277777063024,1.5336141685441582,1.3020539128770996,-0.5010940208589162,-0.3528549151604713,-4.540799555066459,1.6507816908250879
-0.39829283991038267,-0.14799510450955217,0.028197746793757875,-0.019564019456848884,0.01814199704893781,0.007925974763165875,-0.005151895472244223,0.00853322386707571,0.00029484794511842297,-0.01321961633793045,-5.784618105151314,-0.13936117039044923,0.17499695248780328,-0.4347815598451346,0.482920152680339,0.7866048148998109,-0.06570926309715161,-0.20319266222724888,0.0753304771356255,-0.12991096312924452
-0.17920746472735852,-0.08587085276316396,-0.02128200698230235,-0.016811880662031074,0.025132430678444503,-0.023834250069707765,-0.014846228038537291,0.0046791085208863345,-0.04056461817848921,0.081608115113219,-6.265816510082873,0.4647367581720595,-0.1652988720756019,-0.3211381920667242,-0.3234724829389071,0.2996397726358126,-0.09904822883206682,-0.39777224455983656,-0.10873150881132226,0.24008272186425597
-0.31810872332332246,-0.1198209580904868,-0.020511714370258796,-0.012295305869536926,0.0016595044005817837,-0.0057042616229007964,-0.008546644366984978,-0.018027207819269357,-0.008952505674355227,-0.020932421136599245,2.921004094643479,-1.1888274198576019,2.2657216047583635,1.8050756806468236,-1.1106721902041081,0.30339329297120476,0.5857002012723039,-1.3109490256217375,0.49583301936331375,-1.0635116283277661
2.408979585888205,1.9299036707806472,-0.1701393122106649,-0.004447793486033763,-1.1968317674325826,0.06621915364880027,0.12092274789692242,-0.3638674706683768,-0.31103416403704665,-0.8308562429369148,-2.3945240009256294,3.5364895391333877,-2.6292644390415085,-4.062971925153677,-2.4061098756738883,-1.0111523020245845,-0.19324113431157158,-2.2947935582316585,0.07971793551003066,0.9128304570003829
0.9381249050227402,0.3665246777519721,0.018256308070272224,0.015347044471411404,-0.43737226283572767,0.05722940417143893,0.0056935287743491375,-0.24206618530665067,-0.0828130923082284,-0.5909302283416686,6.742983780419233,-0.5517997584741215,0.5297505567547528,2.8092633886457365,0.7184055588529843,-0.15425276914296762,0.2711690460296065,-1.4769580769873332,0.1616737819068734,-0.7459847455625312
-0.2386308452052084,-0.057240539045906313,-0.027273906234775682,-0.026814150082897135,0.03579688636140523,-0.024158251521791872,-0.009370280740699158,0.024055290903449586,0.009145595303052355,-0.01269003044739822,1.7884547841804297,-0.22080890167057568,-0.5059632666610387,-1.2309750082648154,-1.460653193278341,-0.40516852353236477,-0.34134973969929977,1.153014914716275,0.18937708711326215,-0.10723009168496163
-0.3174991340809459,-0.10460939008414015,-0.014040514687404047,-0.014908087957382077,0.04219894257492652,-0.0026473546126074944,0.024673684375975106,-0.0048684602706599925,-0.0025073822893418077,0.010106775948015232,3.0404821400816657,-1.1023420917301616,1.0232733240345329,-0.4676665712662988,0.41544020793918485,0.7033605282359995,0.49275882811185967,-0.07970294740716677,-1.7049083559891371,0.8673906236950963
-0.3867821194208366,-0.17258657688163342,-0.01831024509514547,-0.01960946385007328,0.012397795878744787,-0.013317827812658816,-0.009473135013804885,-0.004785466267896338,-0.002981191362529854,-0.018267008748743437,-6.379761891564309,1.135939584833733,0.5844453890506944,0.031850558969374713,0.008192448589342417,0.14006215213366857,0.02876861735920762,-0.19773945915092753,0.047651239391041635,0.38595338203477314
-0.23157910849872973,-0.1598681746377129,-0.023377086739807488,-0.003649779176614173,0.032529547323175166,0.0004891628428867922,-0.0060953706530895435,0.02255530298828529,-0.018130214443156198,-0.01597963792513458,-4.135424302335962,-0.18486332641741263,-1.5625769186696299,0.056549969795074775,-0.5843766634059953,-0.7915658100429833,1.060375399252627,-0.04462685146363818,0.4595335973160318,0.648127319155769
-0.3208393202818785,-0.10265243174430172,-0.020903678406656988,-0.009459342791850072,-0.002728077527637684,-0.006852372405989263,-0.00829517350074022,-0.00035054308811085876,-0.008923349494180072,-0.006274485351422517,7.688164232897519,2.3154310103816553,-0.19381964903114537,-1.6176019459651074,-0.018646198581481876,-0.4443821355290703,-0.5384070179756638,0.037377262953058474,0.6575107129470054,0.023930078935335032
